time,src_user,dst_user,src_computer,dst_computer,auth_type,logon_type,auth_orient,success
37208,U5299@DOM1,U5299@DOM1,C12638,C743,?,?,TGS,Success
37211,C14951$@DOM1,C14951$@DOM1,C14951,C625,?,?,TGS,Success
37213,C6828$@DOM1,C6828$@DOM1,C6828,C529,NTLM,Network,LogOn,Success
37215,U5942@DOM1,U5942@DOM1,C395,C395,?,Network,LogOff,Success
37218,LOCAL SERVICE@C9921,LOCAL SERVICE@C9921,C9921,C9921,Negotiate,Service,LogOn,Success
37220,U639@DOM1,U639@DOM1,C13018,C1065,Kerberos,Network,LogOn,Success
37223,ANONYMOUS LOGON@C612,ANONYMOUS LOGON@C612,C612,C612,?,Network,LogOff,Success
37225,U1941@DOM1,U1941@DOM1,C801,C801,?,Network,LogOff,Success
37227,U63@DOM1,U63@DOM1,C1581,C1581,NTLM,Network,LogOn,Success
37230,C13304$@DOM1,C13304$@DOM1,C13304,C586,Kerberos,Network,LogOn,Success
37232,C538$@DOM1,C538$@DOM1,C1085,C1085,?,Network,LogOff,Success
37234,C9758$@DOM1,C9758$@DOM1,C1065,C1065,?,Network,LogOff,Success
37237,C14469$@DOM1,C14469$@DOM1,C14470,C586,Kerberos,Network,LogOn,Success
37239,U2066@DOM1,U2066@DOM1,C6342,C743,Kerberos,Network,LogOn,Success
37242,C11789$@DOM1,C11789$@DOM1,C586,C586,?,Network,LogOff,Success
37244,C457$@DOM1,U1765@DOM1,C5453,C457,MICROSOFT_AUTHENTICATION_PACKAGE_V1_0,Network,LogOn,Success
37246,U3265@DOM1,U3265@DOM1,C625,C625,?,Network,LogOff,Success
37249,C102$@DOM1,C102$@DOM1,C529,C529,?,Network,LogOff,Success
37251,NETWORK SERVICE@C10083,NETWORK SERVICE@C10083,C10083,C10083,Negotiate,Service,LogOn,Success
37253,U5193@DOM1,U5193@DOM1,C801,C801,?,Network,LogOff,Success
37256,C395$@DOM1,C395$@DOM1,C457,C457,?,Network,LogOff,Success
37259,ANONYMOUS LOGON@C528,ANONYMOUS LOGON@C528,C14189,C528,NTLM,Network,LogOn,Success
37261,C2477$@DOM1,C2477$@DOM1,C457,C457,?,Network,LogOff,Success
37263,U2661@DOM1,U2661@DOM1,C467,C467,?,Network,LogOff,Success
37266,C14521$@DOM1,C14521$@DOM1,C14521,C612,Kerberos,Network,LogOn,Success
37268,U2565@DOM1,U2565@DOM1,C7277,C7277,?,?,TGS,Success
37271,C1617$@DOM1,C1617$@DOM1,C1618,C457,Kerberos,Network,LogOn,Success
37273,U4600@DOM1,U4600@DOM1,C9671,C801,Kerberos,Network,LogOn,Success
37276,U2719@DOM1,U2719@DOM1,C801,C801,?,Network,LogOff,Success
37279,C567$@DOM1,C567$@DOM1,C553,C553,?,Network,LogOff,Success
37282,C14973$@DOM1,C14973$@DOM1,C14973,C457,?,?,TGS,Success
37284,U22@DOM1,U22@DOM1,C965,C457,Kerberos,Network,LogOn,Success
37286,U6681@DOM1,U6681@DOM1,C14980,C2106,Kerberos,Network,LogOn,Success
37289,C1576$@DOM1,C1576$@DOM1,C1576,C586,Kerberos,Network,LogOn,Success
37291,C7577$@DOM1,C7577$@DOM1,C7577,C528,Kerberos,Network,LogOn,Success
37293,U6268@?,U6268@?,C14202,C14202,?,?,TGT,Fail
37296,C4235$@DOM1,C4235$@DOM1,C4235,C467,Kerberos,Network,LogOn,Success
37298,U66@DOM1,U66@DOM1,C779,C779,?,Network,LogOff,Success
37301,C20$@DOM1,U1068@DOM1,C1521,C20,Negotiate,Unlock,LogOn,Success
37303,U1854@DOM1,U1854@DOM1,C5927,C585,Kerberos,Network,LogOn,Success
37306,C1766$@DOM1,C1766$@DOM1,C101,C101,?,Network,LogOff,Success
37308,U3113@DOM1,U3113@DOM1,C467,C467,?,Network,LogOff,Success
37311,C14835$@DOM1,C14835$@DOM1,C467,C467,?,Network,LogOff,Success
37313,U5776@DOM1,U5776@DOM1,C692,C2327,?,?,TGS,Success
37316,U1164@DOM1,U1164@DOM1,C612,C612,?,Network,LogOff,Success
37319,C215$@DOM1,C215$@DOM1,C1015,C1015,?,Network,LogOff,Success
37321,U672@DOM1,U672@DOM1,C972,C467,Kerberos,Network,LogOn,Success
37324,U1988@DOM1,U1988@DOM1,C3660,C3660,?,?,TGS,Success
37327,U66@DOM1,U66@DOM1,C1823,C832,Kerberos,Network,LogOn,Success
37330,C538$@DOM1,C538$@DOM1,C539,C1085,Kerberos,Network,LogOn,Success
37332,U4618@DOM1,U4618@DOM1,C11395,C2327,?,?,TGS,Success
37335,C1850$@DOM1,C1850$@DOM1,C1851,C457,?,?,TGS,Success
37338,C1617$@DOM1,C1617$@DOM1,C1618,C523,Kerberos,Network,LogOn,Success
37340,U5706@DOM1,U5706@DOM1,C13279,C586,Kerberos,Network,LogOn,Success
37343,C14818$@DOM1,C14818$@DOM1,C231,C231,?,Network,LogOff,Success
37346,C1375$@DOM1,C1375$@DOM1,C612,C612,?,Network,LogOff,Success
37349,ANONYMOUS LOGON@C612,ANONYMOUS LOGON@C612,C612,C612,?,Network,LogOff,Success
37351,C457$@DOM1,C457$@DOM1,C457,C612,Kerberos,Network,LogOn,Success
37354,C12445$@DOM1,C12445$@DOM1,C12445,C2162,Kerberos,Network,LogOn,Success
37356,U2480@DOM1,U2480@DOM1,C6996,C528,?,?,TGS,Success
37359,C2322$@DOM1,C2322$@DOM1,C2323,C457,Kerberos,Network,LogOn,Success
37361,U84@DOM1,U84@DOM1,C625,C625,?,Network,LogOff,Success
37364,C1540$@DOM1,C1540$@DOM1,C1540,C2162,Kerberos,Network,LogOn,Success
37366,U1249@DOM1,U1249@DOM1,C219,C528,Kerberos,Network,LogOn,Success
37368,U3452@DOM1,U3452@DOM1,C8964,C586,?,?,TGS,Success
37370,U292@DOM1,U292@DOM1,C1618,C1618,?,?,TGT,Success
37373,C14516$@DOM1,C14516$@DOM1,C706,C706,?,Network,LogOff,Success
37375,C703$@DOM1,C703$@DOM1,C457,C457,?,Network,LogOff,Success
37377,U22@DOM1,U22@DOM1,C612,C612,?,Network,LogOff,Success
37380,C10929$@DOM1,C10929$@DOM1,C10929,C586,Kerberos,Network,LogOn,Success
37382,C14993$@DOM1,C14993$@DOM1,C14993,C14993,?,?,AuthMap,Success
37384,C14969$@DOM1,C14969$@DOM1,C14969,C457,Kerberos,Network,LogOn,Success
37386,U5474@DOM1,U5474@DOM1,C11428,TGT,?,?,TGS,Success
37389,C2631$@DOM1,C2631$@DOM1,C2631,C467,Kerberos,Network,LogOn,Success
37392,C14092$@DOM1,C14092$@DOM1,C706,C706,?,Network,LogOff,Success
37394,U2739@DOM1,U2739@DOM1,C7550,C1065,Kerberos,Network,LogOn,Success
37397,C212$@DOM1,C212$@DOM1,C27137,C528,Kerberos,Network,LogOn,Success
37400,C12808$@DOM1,C12808$@DOM1,C612,C612,?,Network,LogOff,Success
37402,U6@DOM1,U6@DOM1,C61,C61,?,Network,LogOff,Success
37405,U3260@DOM1,U3260@DOM1,C467,C467,?,Network,LogOff,Success
37408,C2945$@DOM1,C2945$@DOM1,C586,C586,?,Network,LogOff,Success
37411,C2783$@DOM1,C2783$@DOM1,C529,C529,Kerberos,Network,LogOn,Fail
37414,C1114$@DOM1,C1114$@DOM1,C1085,C1085,?,Network,LogOff,Success
37417,C1378$@DOM1,C1378$@DOM1,C612,C612,?,Network,LogOff,Success
37420,C14980$@DOM1,C14980$@DOM1,C14980,C706,Kerberos,Network,LogOn,Success
37423,C14928$@DOM1,C14928$@DOM1,C14928,C231,Kerberos,Network,LogOn,Success
37426,C1458$@DOM1,C1458$@DOM1,C1458,C528,Kerberos,Network,LogOn,Success
37428,U5713@DOM1,U5713@DOM1,C13335,C10,Kerberos,Network,LogOn,Success
37431,C9087$@DOM1,C9087$@DOM1,C9087,C529,Kerberos,Network,LogOn,Success
37434,C1496$@DOM1,C1496$@DOM1,C1496,C1496,?,?,TGT,Success
37436,C9974$@DOM1,C9974$@DOM1,C9974,C586,Kerberos,Network,LogOn,Success
37439,C12089$@DOM1,C12089$@DOM1,C12089,C528,Kerberos,Network,LogOn,Success
37441,C5392$@DOM1,C5392$@DOM1,C23957,C625,?,?,TGS,Success
37443,U292@DOM1,U292@DOM1,C1618,C1617,?,?,TGS,Success
37445,U5480@DOM1,U5480@DOM1,C12761,C529,Kerberos,Network,LogOn,Success
37448,C5746$@DOM1,C5746$@DOM1,C586,C586,?,Network,LogOff,Success
37450,U63@DOM1,U63@DOM1,C1755,C1755,?,Network,LogOff,Success
37453,C12808$@DOM1,C12808$@DOM1,C612,C612,?,Network,LogOff,Success
37455,C4753$@DOM1,C4753$@DOM1,C586,C586,?,Network,LogOff,Success
37457,U4481@DOM1,U4481@DOM1,C9641,TGT,?,?,TGS,Success
37460,C1437$@DOM1,C1437$@DOM1,C1437,C612,NTLM,Network,LogOn,Success
37462,C5392$@DOM1,C5392$@DOM1,C23957,C1065,Kerberos,Network,LogOn,Success
37464,U248@DOM1,U248@DOM1,C8749,C8749,?,?,TGS,Success
37467,C567$@DOM1,C567$@DOM1,C101,C101,?,Network,LogOff,Success
37470,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C12113,C586,NTLM,Network,LogOn,Success
37472,LOCAL SERVICE@C3141,LOCAL SERVICE@C3141,C3141,C3141,Negotiate,Service,LogOn,Success
37475,C1847$@DOM1,C1847$@DOM1,C1847,C1847,?,Network,LogOff,Success
37477,U6691@DOM1,U6691@DOM1,C1096,C1015,?,?,TGS,Success
37480,C610$@DOM1,C610$@DOM1,C528,C528,?,Network,LogOff,Success
37483,C553$@DOM1,C553$@DOM1,C457,C457,?,Network,LogOff,Success
37486,C585$@DOM1,C585$@DOM1,C586,C586,?,Network,LogOff,Success
37489,C1794$@DOM1,C1794$@DOM1,C1795,C101,Kerberos,Network,LogOn,Success
37492,C12889$@DOM1,C12889$@DOM1,C12889,C1065,Kerberos,Network,LogOn,Success
37495,C1114$@DOM1,C1114$@DOM1,C1085,C1085,?,Network,LogOff,Success
37498,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C4869,C586,NTLM,Network,LogOn,Success
37500,C567$@DOM1,C567$@DOM1,C625,C625,?,Network,LogOff,Success
37502,U5441@DOM1,U5441@DOM1,C12687,C586,Kerberos,Network,LogOn,Success
37505,U292@DOM1,U292@DOM1,C527,C527,?,?,TGT,Success
37508,C567$@DOM1,C567$@DOM1,C1065,C1065,?,Network,LogOff,Success
37511,U210@DOM1,U210@DOM1,C1152,C1152,?,Batch,LogOff,Success
37514,C13292$@DOM1,C13292$@DOM1,C13292,C625,Kerberos,Network,LogOn,Success
37516,C166$@DOM1,C166$@DOM1,C612,C612,?,Network,LogOff,Success
37518,U109@DOM1,U109@DOM1,C1929,C1929,?,?,TGT,Success
37521,C1114$@DOM1,C1114$@DOM1,C553,C553,?,Network,LogOff,Success
37523,C8308$@DOM1,C8308$@DOM1,C586,C586,?,Network,LogOff,Success
37526,C1008$@DOM1,C1008$@DOM1,C625,C625,?,Network,LogOff,Success
37528,C14381$@DOM1,C14381$@DOM1,C14381,C2106,Kerberos,Network,LogOn,Success
37530,C1989$@DOM1,C1989$@DOM1,C1990,C529,Kerberos,Network,LogOn,Success
37532,C15024$@DOM1,C15024$@DOM1,C15024,C467,Kerberos,Network,LogOn,Success
37534,C14804$@DOM1,C14804$@DOM1,C14804,C706,Kerberos,Network,LogOn,Success
37536,C331$@DOM1,C331$@DOM1,C1065,C1065,?,Network,LogOff,Success
37538,C5002$@DOM1,C5002$@DOM1,C528,C528,?,Network,LogOff,Success
37540,C7940$@DOM1,SYSTEM@C7940,C7940,C7940,Negotiate,Service,LogOn,Success
37542,U2279@DOM1,U2279@DOM1,C2126,C2126,?,?,TGT,Success
37544,U5497@DOM1,U5497@DOM1,C12941,C743,Kerberos,Network,LogOn,Success
37547,C1114$@DOM1,C1114$@DOM1,C1115,C523,Kerberos,Network,LogOn,Success
37548,U3984@DOM1,U3984@DOM1,C529,C529,?,Network,LogOff,Success
37550,U6697@DOM1,U6697@DOM1,C15007,C612,Kerberos,Network,LogOn,Success
37553,C480$@DOM1,C480$@DOM1,C480,C612,Kerberos,Network,LogOn,Success
37555,U2123@DOM1,U2123@DOM1,C467,C467,?,Network,LogOff,Success
37558,C586$@DOM1,C586$@DOM1,C586,C586,?,Network,LogOff,Success
37561,C141$@DOM1,C141$@DOM1,C612,C612,?,Network,LogOff,Success
37563,U4614@DOM1,U4614@DOM1,C10874,C2327,?,?,TGS,Success
37566,U108@DOM1,U108@DOM1,C2162,C2162,?,Network,LogOff,Success
37569,C5536$@DOM1,C5536$@DOM1,C5536,C5536,?,?,TGT,Success
37572,C6125$@DOM1,C6125$@DOM1,C6125,C586,Kerberos,Network,LogOn,Success
37575,C15027$@DOM1,C15027$@DOM1,C15027,C1065,?,?,TGS,Success
37578,C1114$@DOM1,C1114$@DOM1,C1115,C586,?,?,TGS,Success
37580,NETWORK SERVICE@C14066,NETWORK SERVICE@C14066,C14066,C14066,Negotiate,Service,LogOn,Success
37583,U1503@DOM1,U1503@DOM1,C12661,C1065,Kerberos,Network,LogOn,Success
37586,U257@DOM1,U257@DOM1,C612,C612,?,Network,LogOff,Success
37589,C585$@DOM1,C585$@DOM1,C586,C586,?,Network,LogOff,Success
37592,C412$@DOM1,C412$@DOM1,C412,C412,?,?,AuthMap,Success
37594,U9585@DOM1,U9585@DOM1,C105,C105,?,?,TGT,Success
37598,C15028$@DOM1,C15028$@DOM1,C15028,C528,?,?,TGS,Success
37600,U4052@DOM1,U4052@DOM1,C10444,C457,NTLM,Network,LogOn,Success
37603,U2560@DOM1,U2560@DOM1,C6761,C467,Kerberos,Network,LogOn,Success
37606,U2074@DOM1,U2074@DOM1,C6285,C2327,?,?,TGS,Success
37609,C2892$@DOM1,C2892$@DOM1,C467,C467,?,Network,LogOff,Success
37612,C12419$@DOM1,C12419$@DOM1,C12419,C457,?,?,TGS,Success
37614,C4029$@DOM1,C4029$@DOM1,C528,C528,?,Network,LogOff,Success
37616,C2122$@DOM1,C2122$@DOM1,C2123,C625,Kerberos,Network,LogOn,Success
37618,C2425$@DOM1,C2425$@DOM1,C2426,C625,?,?,TGS,Success
37620,U2075@DOM1,U2075@DOM1,C6358,C5571,?,?,TGS,Success
37622,U2929@DOM1,U2929@DOM1,C2106,C2106,?,Network,LogOff,Success
37625,ANONYMOUS LOGON@C754,ANONYMOUS LOGON@C754,C754,C754,?,Network,LogOff,Success
37627,C15030$@DOM1,C15030$@DOM1,C467,C467,?,Network,LogOff,Success
37629,C5515$@DOM1,C5515$@DOM1,C529,C529,?,Network,LogOff,Success
37631,C612$@DOM1,C612$@DOM1,C612,C612,Kerberos,Network,LogOn,Success
37633,U198@DOM1,U198@DOM1,C3156,C467,?,?,TGS,Success
37635,U833@DOM1,U833@DOM1,C5633,C612,Kerberos,Network,LogOn,Success
37638,C13667$@DOM1,C13667$@DOM1,C13667,C528,Kerberos,Network,LogOn,Success
37640,C15005$@DOM1,C15005$@DOM1,C528,C528,?,Network,LogOff,Success
37642,U4173@DOM1,U4173@DOM1,C10521,C801,Kerberos,Network,LogOn,Success
37645,C457$@DOM1,C457$@DOM1,C516,C457,Kerberos,Network,LogOn,Success
37647,U6704@DOM1,U6704@DOM1,C14940,C14940,?,?,TGT,Success
37650,C7384$@DOM1,C7384$@DOM1,C7384,C2835,Kerberos,Network,LogOn,Success
37653,C7363$@DOM1,C7363$@DOM1,C529,C529,?,Network,LogOff,Success
37656,C2443$@DOM1,C2443$@DOM1,C2444,C529,?,?,TGS,Success
37658,U5777@DOM1,U5777@DOM1,C529,C529,?,Network,LogOff,Success
37661,C5309$@DOM1,C5309$@DOM1,C457,C457,?,Network,LogOff,Success
37663,U5947@DOM1,U5947@DOM1,C13685,C1065,Kerberos,Network,LogOn,Success
37666,U4045@DOM1,U4045@DOM1,C10291,C585,?,?,TGS,Success
37669,C78$@DOM1,C78$@DOM1,C612,C612,?,Network,LogOff,Success
37672,C14139$@DOM1,C14139$@DOM1,C14139,C467,Kerberos,Network,LogOn,Success
37674,C743$@DOM1,C743$@DOM1,C743,C586,Kerberos,Network,LogOn,Success
37677,C13503$@DOM1,C13503$@DOM1,C13503,C1065,NTLM,Network,LogOn,Success
37679,U22@DOM1,U22@DOM1,C612,C612,?,Network,LogOff,Success
37682,C11270$@DOM1,C11270$@DOM1,C586,C586,?,Network,LogOff,Success
37684,U22@DOM1,U22@DOM1,C529,C529,?,Network,LogOff,Success
37687,C2943$@DOM1,C2943$@DOM1,C528,C528,?,Network,LogOff,Success
37689,U5029@DOM1,U5029@DOM1,C12172,C528,Kerberos,Network,LogOn,Success
37692,C1916$@DOM1,C1916$@DOM1,C457,C457,?,Network,LogOff,Success
37694,C9795$@DOM1,C9795$@DOM1,C9795,C5716,?,?,TGS,Success
37697,C11264$@DOM1,C11264$@DOM1,C528,C528,?,Network,LogOff,Success
37699,C1766$@DOM1,C1766$@DOM1,C101,C101,?,Network,LogOff,Success
37701,C9399$@DOM1,C9399$@DOM1,C9399,C1065,Kerberos,Network,LogOn,Success
37703,C9004$@DOM1,SYSTEM@C9004,C9004,C9004,Negotiate,Service,LogOn,Success
37705,C9980$@DOM1,C9980$@DOM1,C457,C457,?,Network,LogOff,Success
37707,LOCAL SERVICE@C11325,LOCAL SERVICE@C11325,C11325,C11325,Negotiate,Service,LogOn,Success
37709,U22@DOM1,U22@DOM1,C506,C528,Kerberos,Network,LogOn,Success
37711,U2608@DOM1,U2608@DOM1,C7365,C1065,?,?,TGS,Success
37713,U4053@DOM1,U4053@DOM1,C586,C586,?,Network,LogOff,Success
37716,C2455$@DOM1,C2455$@DOM1,C2456,C2456,?,?,TGT,Success
37718,U109@DOM1,U109@DOM1,C1681,C1681,?,?,TGS,Success
37720,U6502@DOM1,U6502@DOM1,C14670,C625,?,?,TGS,Success
37723,C6947$@DOM1,C6947$@DOM1,C467,C467,?,Network,LogOff,Success
37725,U6314@DOM1,U6314@DOM1,C14346,C528,Kerberos,Network,LogOn,Success
37728,U157@DOM1,U157@DOM1,C2162,C2162,?,Network,LogOff,Success
37731,C2499$@DOM1,C2499$@DOM1,C2500,C612,Kerberos,Network,LogOn,Success
37734,C13436$@DOM1,SYSTEM@C13436,C13436,C13436,Negotiate,Service,LogOn,Success
37737,C12143$@DOM1,C12143$@DOM1,C612,C612,?,Network,LogOff,Success
37739,U618@DOM1,U618@DOM1,C3282,C612,?,?,TGS,Success
37742,U2953@DOM1,U2953@DOM1,C457,C457,?,Network,LogOff,Success
37745,U292@DOM1,U292@DOM1,C1968,C1968,?,?,TGT,Success
37748,C635$@DOM1,C635$@DOM1,C467,C467,?,Network,LogOff,Success
37751,C567$@DOM1,C567$@DOM1,C574,C467,Kerberos,Network,LogOn,Success
37754,C283$@DOM1,C283$@DOM1,C283,C529,Kerberos,Network,LogOn,Success
37757,C104$@DOM1,C104$@DOM1,C105,C101,Kerberos,Network,LogOn,Success
37759,U1653@DOM1,U1653@DOM1,C754,C754,?,Network,LogOff,Success
37762,C667$@DOM1,C667$@DOM1,C612,C612,?,Network,LogOff,Success
37765,C1499$@DOM1,C1499$@DOM1,C1499,C612,Kerberos,Network,LogOn,Success
37768,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C586,C586,?,Network,LogOff,Success
37771,C1114$@DOM1,C1114$@DOM1,C1115,C101,Kerberos,Network,LogOn,Success
37773,C882$@DOM1,C882$@DOM1,C882,C882,?,Network,LogOff,Success
37775,U22@DOM1,U22@DOM1,C506,C528,Kerberos,Network,LogOn,Success
37778,ANONYMOUS LOGON@C7742,ANONYMOUS LOGON@C7742,C5808,C7742,NTLM,Network,LogOn,Success
37780,C1933$@DOM1,C1933$@DOM1,C1933,C2106,Kerberos,Network,LogOn,Success
37782,C7168$@DOM1,C7168$@DOM1,C586,C586,?,Network,LogOff,Success
37784,U3677@DOM1,U3677@DOM1,C1186,C801,Kerberos,Network,LogOn,Success
37787,C11457$@DOM1,C11457$@DOM1,C11457,C1065,Kerberos,Network,LogOn,Success
37789,C743$@DOM1,C743$@DOM1,C743,C586,Kerberos,Network,LogOn,Success
37791,U3487@DOM1,U3487@DOM1,C3034,C3034,?,Network,LogOff,Success
37794,C7984$@DOM1,C7984$@DOM1,C1881,C1881,?,Network,LogOff,Success
37797,C12180$@DOM1,C12180$@DOM1,C612,C612,?,Network,LogOff,Success
37799,C693$@DOM1,C693$@DOM1,C693,C2106,Kerberos,Network,LogOn,Success
37801,U3574@DOM1,U3574@DOM1,C9336,C585,?,?,TGS,Success
37803,U2035@C6163,U2035@C6163,C6163,C586,NTLM,Network,LogOn,Fail
37805,U7@DOM1,U7@DOM1,C423,C528,Kerberos,Network,LogOn,Success
37808,C7650$@DOM1,C7650$@DOM1,C7650,C625,Kerberos,Network,LogOn,Success
37810,U5659@DOM1,U5659@DOM1,C2162,C2162,?,Network,LogOff,Success
37813,C6255$@DOM1,C6255$@DOM1,C6255,C457,Kerberos,Network,LogOn,Success
37815,U3594@DOM1,U3594@DOM1,C9015,C528,Kerberos,Network,LogOn,Success
37818,C8186$@DOM1,C8186$@DOM1,C8186,C8186,?,?,TGS,Success
37820,U292@DOM1,U292@DOM1,C1115,C1115,?,?,TGT,Success
37823,C13734$@DOM1,C13734$@DOM1,C13734,C1640,?,?,TGS,Success
37825,C302$@DOM1,C302$@DOM1,C302,C625,?,?,TGS,Success
37827,U63@DOM1,U63@DOM1,C1581,C1581,NTLM,Network,LogOn,Success
37830,C1617$@DOM1,C1617$@DOM1,C1618,C528,?,?,TGS,Success
37831,U6293@DOM1,U6293@DOM1,C586,C586,?,Network,LogOff,Success
37833,U66@DOM1,U66@DOM1,C1823,C72,Kerberos,Network,LogOn,Success
37835,U902@DOM1,U902@DOM1,C7316,C2327,?,?,TGS,Success
37838,C1982$@DOM1,C1982$@DOM1,C1983,C1983,?,?,TGT,Success
37840,U22@DOM1,U22@DOM1,C612,C612,?,Network,LogOff,Success
37843,C988$@DOM1,C988$@DOM1,C988,C104,?,?,AuthMap,Success
37846,C1617$@DOM1,C1617$@DOM1,C1618,C457,Kerberos,Network,LogOn,Success
37848,U583@DOM1,U583@DOM1,C3331,C529,Kerberos,Network,LogOn,Success
37851,C599$@DOM1,C599$@DOM1,C1619,C988,Kerberos,Network,LogOn,Success
37853,U6134@DOM1,U6134@DOM1,C457,C457,?,Network,LogOff,Success
37856,U4061@DOM1,U4061@DOM1,C10299,C467,Kerberos,Network,LogOn,Success
37859,C4731$@DOM1,C4731$@DOM1,C4731,C4731,?,Network,LogOff,Success
37862,C13911$@DOM1,C13911$@DOM1,C13911,C529,Kerberos,Network,LogOn,Success
37864,C8274$@DOM1,C8274$@DOM1,C1798,C8274,Kerberos,Network,LogOn,Success
37867,C15001$@DOM1,SYSTEM@C15001,C15001,C15001,Negotiate,Service,LogOn,Success
37869,U983@DOM1,U983@DOM1,C3684,C2987,?,?,TGS,Success
37872,U1125@DOM1,U1125@DOM1,C3772,C3772,?,?,TGT,Success
37875,C14919$@DOM1,C14919$@DOM1,C231,C231,?,Network,LogOff,Success
37877,U2@DOM1,U2@DOM1,C7,C7,?,Network,LogOff,Success
37880,C2092$@DOM1,C2092$@DOM1,C2093,C586,Kerberos,Network,LogOn,Success
37882,U5151@DOM1,U5151@DOM1,C2162,C2162,?,Network,LogOff,Success
37885,C8180$@DOM1,C8180$@DOM1,C586,C586,?,Network,LogOff,Success
37887,U66@DOM1,U66@DOM1,C2127,C2127,?,Network,LogOff,Success
37890,U76@DOM1,C227$@DOM1,C227,C227,?,?,AuthMap,Success
37893,U1939@DOM1,U1939@DOM1,C1015,C1015,?,Network,LogOff,Success
37896,U2322@DOM1,U2322@DOM1,C528,C528,?,Network,LogOff,Success
37899,C123$@DOM1,C123$@DOM1,C101,C101,?,Network,LogOff,Success
37901,C1617$@DOM1,C1617$@DOM1,C553,C553,?,Network,LogOff,Success
37903,C9291$@DOM1,C9291$@DOM1,C3173,C3173,?,Network,LogOff,Success
37905,U3118@DOM1,U3118@DOM1,C2106,C2106,?,Network,LogOff,Success
37908,C1307$@DOM1,C1307$@DOM1,C1307,TGT,?,?,TGS,Success
37910,C12438$@DOM1,C12438$@DOM1,C586,C586,?,Network,LogOff,Success
37912,C1563$@DOM1,C1563$@DOM1,C2106,C2106,?,Network,LogOff,Success
37914,U1506@DOM1,U1506@DOM1,C1569,C743,Kerberos,Network,LogOn,Success
37916,U5494@DOM1,U5494@DOM1,C11078,C11078,?,?,TGS,Success
37919,C567$@DOM1,C567$@DOM1,C574,C553,Kerberos,Network,LogOn,Success
37921,U4371@DOM1,U4371@DOM1,C2106,C2106,?,Network,LogOff,Success
37923,U41@DOM1,U41@DOM1,C1015,C1015,?,Network,LogOff,Success
37926,U2554@DOM1,U2554@DOM1,C2162,C2162,?,Network,LogOff,Success
37929,C1617$@DOM1,C1617$@DOM1,C1618,C553,Kerberos,Network,LogOn,Success
37931,C7635$@DOM1,C7635$@DOM1,C1798,C7635,Kerberos,Network,LogOn,Success
37933,U2423@DOM1,U2423@DOM1,C9558,C423,Kerberos,Network,LogOn,Success
37935,U66@DOM1,U66@DOM1,C2046,C2046,Kerberos,Network,LogOn,Success
37938,U14@DOM1,U14@DOM1,C2022,C2022,?,Network,LogOff,Success
37941,C586$@DOM1,C586$@DOM1,C586,C586,?,Network,LogOff,Success
37944,C14231$@DOM1,C14231$@DOM1,C14231,C529,Kerberos,Network,LogOn,Success
37947,C12780$@DOM1,C12780$@DOM1,C612,C612,?,Network,LogOff,Success
37950,C1128$@DOM1,C1128$@DOM1,C1128,C1128,?,?,TGS,Success
37952,U5997@DOM1,U5997@DOM1,C13746,C13746,?,?,TGS,Success
37955,C8627$@DOM1,C8627$@DOM1,C8627,C586,Kerberos,Network,LogOn,Success
37958,C523$@DOM1,C523$@DOM1,C529,C529,?,Network,LogOff,Success
37961,C13489$@DOM1,C13489$@DOM1,C529,C529,?,Network,LogOff,Success
37963,U474@DOM1,U474@DOM1,C3173,C3173,?,Network,LogOff,Success
37966,C8736$@DOM1,C8736$@DOM1,C8736,C529,NTLM,Network,LogOn,Success
37969,C1560$@DOM1,C1560$@DOM1,C625,C625,?,Network,LogOff,Success
37972,C1794$@DOM1,C1794$@DOM1,C523,C523,?,Network,LogOff,Success
37975,C2428$@DOM1,C2428$@DOM1,C529,C529,?,Network,LogOff,Success
37978,C10626$@DOM1,C10626$@DOM1,C801,C801,?,Network,LogOff,Success
37980,U1719@DOM1,C5815$@DOM1,C5815,C5815,?,?,AuthMap,Success
37982,U6718@DOM1,U6718@DOM1,C15067,C467,Kerberos,Network,LogOn,Success
37984,U66@DOM1,U66@DOM1,C2805,C2805,Kerberos,Network,LogOn,Success
37987,C3159$@DOM1,C3159$@DOM1,C3159,C612,Kerberos,Network,LogOn,Success
37989,C3336$@DOM1,C3336$@DOM1,C3336,C586,Kerberos,Network,LogOn,Success
37991,U19@DOM1,U19@DOM1,C229,C229,Kerberos,Network,LogOn,Success
37994,C186$@DOM1,C186$@DOM1,C529,C529,?,Network,LogOff,Success
37996,U2115@DOM1,U2115@DOM1,C23322,C467,Kerberos,Network,LogOn,Success
37998,U5136@DOM1,U5136@DOM1,C3745,C528,Kerberos,Network,LogOn,Success
38001,C1996$@DOM1,C1996$@DOM1,C1997,C625,Kerberos,Network,LogOn,Success
38003,NETWORK SERVICE@C14506,NETWORK SERVICE@C14506,C14506,C14506,Negotiate,Service,LogOn,Success
38006,C13367$@DOM1,C13367$@DOM1,C13367,C13367,Kerberos,Network,LogOn,Success
38008,U3992@DOM1,U3992@DOM1,C9902,C743,Kerberos,Network,LogOn,Success
38011,C15067$@DOM1,C15067$@DOM1,C15067,C612,Kerberos,Network,LogOn,Success
